Time,VehicleId,Pos_x,Pos_y,Type,Speed,Lane,Slope,LeaderID,LeaderSpeed,LeaderGap,Acceleration,overtaking_possible_gap,overtaking_feasibility_score,overtaking_recommended,steep_slope
0.01077752117013087,10101,-97.36,-1.6,obstacle,3.25,west_right_0,0.0,-1.0,-1.0,-1.0,2.03,1,1.0,1,0
0.011547344110854504,10101,-97.01,-1.6,obstacle,3.48,west_right_0,0.0,-1.0,-1.0,-1.0,2.29,1,1.0,1,0
0.012317167051578138,10101,-96.63,-1.6,obstacle,3.78,west_right_0,0.0,-1.0,-1.0,-1.0,2.98,1,1.0,1,0
0.01308698999230177,10101,-96.24,-1.6,obstacle,3.98,west_right_0,0.0,-1.0,-1.0,-1.0,2.03,1,1.0,1,0
0.013856812933025403,10101,-95.81,-1.6,obstacle,4.23,west_right_0,0.0,-1.0,-1.0,-1.0,2.51,1,1.0,1,0
0.014626635873749036,10101,-95.37,-1.6,obstacle,4.43,west_right_0,0.0,-1.0,-1.0,-1.0,2.03,1,1.0,1,0
0.01539645881447267,2,94.9,1.6,type3,0.0,east_left_0,0.0,-1.0,-1.0,-1.0,0.0,1,1.0,1,0
0.01539645881447267,10101,-94.9,-1.6,obstacle,4.67,west_right_0,0.0,-1.0,-1.0,-1.0,2.37,1,1.0,1,0
0.016166281755196306,2,94.02,1.6,type3,8.8,east_left_0,0.0,-1.0,-1.0,-1.0,87.97,1,1.0,1,0
0.016166281755196306,10101,-94.42,-1.6,obstacle,4.85,west_right_0,0.0,-1.0,-1.0,-1.0,1.81,1,1.0,1,0
0.01693610469591994,2,92.56,1.6,type3,14.59,east_left_0,0.0,-1.0,-1.0,-1.0,57.91,1,1.0,1,0
0.01693610469591994,10101,-93.9,-1.6,obstacle,5.13,west_right_0,0.0,-1.0,-1.0,-1.0,2.77,1,1.0,1,0
0.01770592763664357,2,91.12,1.6,type3,14.42,east_left_0,0.0,-1.0,-1.0,-1.0,-1.68,1,1.0,1,0
0.01770592763664357,10101,-93.37,-1.6,obstacle,5.33,west_right_0,0.0,-1.0,-1.0,-1.0,2.01,1,1.0,1,0
0.018475750577367205,2,89.63,1.6,type3,14.94,east_left_0,0.0,-1.0,-1.0,-1.0,5.16,1,1.0,1,0
0.018475750577367205,10101,-92.81,-1.6,obstacle,5.55,west_right_0,0.0,-1.0,-1.0,-1.0,2.21,1,1.0,1,0
0.01924557351809084,2,88.15,1.6,type3,14.74,east_left_0,0.0,-1.0,-1.0,-1.0,-2.0,1,1.0,1,0
0.01924557351809084,10101,-92.23,-1.6,obstacle,5.82,west_right_0,0.0,-1.0,-1.0,-1.0,2.7,1,1.0,1,0
0.020015396458814474,2,86.7,1.6,type3,14.55,east_left_0,0.0,-1.0,-1.0,-1.0,-1.82,1,1.0,1,0
0.020015396458814474,3,94.9,1.6,type3,0.0,east_left_0,0.0,2.0,14.55,3.2,0.0,1,1.0,1,0
0.020015396458814474,10101,-91.63,-1.6,obstacle,6.02,west_right_0,0.0,-1.0,-1.0,-1.0,1.96,1,1.0,1,0
0.020785219399538108,2,85.26,1.6,type3,14.36,east_left_0,0.0,-1.0,-1.0,-1.0,-1.94,1,1.0,1,0
0.020785219399538108,3,94.02,1.6,type3,8.77,east_left_0,0.0,2.0,14.36,3.76,87.66,1,1.0,1,0
0.020785219399538108,10101,-91.01,-1.6,obstacle,6.18,west_right_0,0.0,-1.0,-1.0,-1.0,1.61,1,1.0,1,0
0.02155504234026174,2,83.78,1.6,type3,14.78,east_left_0,0.0,-1.0,-1.0,-1.0,4.18,1,1.0,1,0
0.02155504234026174,3,92.81,1.6,type3,12.14,east_left_0,0.0,2.0,14.78,4.03,33.73,1,1.0,1,0
0.02155504234026174,10101,-90.38,-1.6,obstacle,6.35,west_right_0,0.0,-1.0,-1.0,-1.0,1.67,1,1.0,1,0
0.022324865280985373,2,82.32,1.6,type3,14.58,east_left_0,0.0,-1.0,-1.0,-1.0,-2.0,1,1.0,1,0
0.022324865280985373,3,91.51,1.6,type3,12.95,east_left_0,0.0,2.0,14.58,4.19,8.1,1,1.0,1,0
0.022324865280985373,10101,-89.72,-1.6,obstacle,6.58,west_right_0,0.0,-1.0,-1.0,-1.0,2.31,1,1.0,1,0
0.023094688221709007,2,80.85,1.6,type3,14.71,east_left_0,0.0,-1.0,-1.0,-1.0,1.29,1,1.0,1,0
0.023094688221709007,3,90.24,1.6,type3,12.79,east_left_0,0.0,2.0,14.71,4.38,-1.56,1,1.0,1,0
0.023094688221709007,4,-1.6,94.9,type2,0.0,north_down_0,0.0,-1.0,-1.0,-1.0,0.0,1,1.0,1,0
0.023094688221709007,10101,-89.04,-1.6,obstacle,6.83,west_right_0,0.0,-1.0,-1.0,-1.0,2.49,1,1.0,1,0
0.02386451116243264,2,79.4,1.6,type3,14.51,east_left_0,0.0,-1.0,-1.0,-1.0,-2.0,1,1.0,1,0
0.02386451116243264,3,88.97,1.6,type3,12.67,east_left_0,0.0,2.0,14.51,4.57,-1.22,1,1.0,1,0
0.02386451116243264,4,-1.6,94.51,type2,3.94,north_down_0,0.0,-1.0,-1.0,-1.0,39.39,1,1.0,1,0
0.02386451116243264,10101,-88.34,-1.6,obstacle,7.03,west_right_0,0.0,-1.0,-1.0,-1.0,2.04,1,1.0,1,0
0.024634334103156276,2,77.94,1.6,type3,14.63,east_left_0,0.0,-1.0,-1.0,-1.0,1.27,1,1.0,1,0
0.024634334103156276,3,87.72,1.6,type3,12.47,east_left_0,0.0,2.0,14.63,4.78,-2.0,1,1.0,1,0
0.024634334103156276,4,-1.6,93.73,type2,7.76,north_down_0,0.0,-1.0,-1.0,-1.0,38.21,1,1.0,1,0
0.024634334103156276,10101,-87.61,-1.6,obstacle,7.22,west_right_0,0.0,-1.0,-1.0,-1.0,1.89,1,1.0,1,0
0.025404157043879907,0,-94.9,-1.6,type1,0.0,west_right_0,0.0,10101.0,7.42,3.03,0.0,1,1.0,1,0
0.025404157043879907,2,76.5,1.6,type3,14.43,east_left_0,0.0,-1.0,-1.0,-1.0,-2.0,1,1.0,1,0
0.025404157043879907,3,86.42,1.6,type3,12.97,east_left_0,0.0,2.0,14.43,4.93,4.99,1,1.0,1,0
0.025404157043879907,4,-1.6,92.58,type2,11.54,north_down_0,0.0,-1.0,-1.0,-1.0,37.79,1,1.0,1,0
0.025404157043879907,10101,-86.87,-1.6,obstacle,7.42,west_right_0,0.0,-1.0,-1.0,-1.0,2.04,1,1.0,1,0
0.02617397998460354,0,-94.47,-1.6,type1,4.33,west_right_0,0.0,10101.0,7.6,3.36,43.31,1,1.0,1,0
0.02617397998460354,2,75.04,1.6,type3,14.57,east_left_0,0.0,-1.0,-1.0,-1.0,1.37,1,1.0,1,0
0.02617397998460354,3,85.15,1.6,type3,12.77,east_left_0,0.0,2.0,14.57,5.11,-2.0,1,1.0,1,0
0.02617397998460354,4,-1.6,91.44,type2,11.36,north_down_0,0.0,-1.0,-1.0,-1.0,-1.83,1,1.0,1,0
0.02617397998460354,10101,-86.11,-1.6,obstacle,7.6,west_right_0,0.0,-1.0,-1.0,-1.0,1.79,1,1.0,1,0
0.026943802925327172,0,-94.0,-1.6,type1,4.68,west_right_0,0.0,10101.0,7.83,3.67,3.5,1,1.0,1,0
0.026943802925327172,2,73.54,1.6,type3,14.99,east_left_0,0.0,-1.0,-1.0,-1.0,4.17,1,1.0,1,0
0.026943802925327172,3,83.88,1.6,type3,12.66,east_left_0,0.0,2.0,14.99,5.34,-1.11,1,1.0,1,0
0.026943802925327172,4,-1.6,90.32,type2,11.25,north_down_0,0.0,-1.0,-1.0,-1.0,-1.06,1,1.0,1,0
0.026943802925327172,10101,-85.33,-1.6,obstacle,7.83,west_right_0,0.0,-1.0,-1.0,-1.0,2.25,1,1.0,1,0
0.027713625866050806,0,-93.52,-1.6,type1,4.8,west_right_0,0.0,10101.0,8.07,4.0,1.23,1,1.0,1,0
0.027713625866050806,2,72.06,1.6,type3,14.79,east_left_0,0.0,-1.0,-1.0,-1.0,-2.0,1,1.0,1,0
0.027713625866050806,3,82.57,1.6,type3,13.12,east_left_0,0.0,2.0,14.79,5.51,4.63,1,1.0,1,0
0.027713625866050806,4,-1.6,89.17,type2,11.41,north_down_0,0.0,-1.0,-1.0,-1.0,1.61,1,1.0,1,0
0.027713625866050806,10101,-84.52,-1.6,obstacle,8.07,west_right_0,0.0,-1.0,-1.0,-1.0,2.45,1,1.0,1,0
0.02848344880677444,0,-92.99,-1.6,type1,5.29,west_right_0,0.0,10101.0,8.24,4.29,4.9,1,1.0,1,0
0.02848344880677444,2,70.6,1.6,type3,14.59,east_left_0,0.0,-1.0,-1.0,-1.0,-2.0,1,1.0,1,0
0.02848344880677444,3,81.28,1.6,type3,12.92,east_left_0,0.0,2.0,14.59,5.67,-2.0,1,1.0,1,0
0.02848344880677444,4,-1.6,88.07,type2,11.07,north_down_0,0.0,-1.0,-1.0,-1.0,-3.44,1,1.0,1,0
0.02848344880677444,10101,-83.7,-1.6,obstacle,8.24,west_right_0,0.0,-1.0,-1.0,-1.0,1.7,1,1.0,1,0
0.02925327174749807,0,-92.44,-1.6,type1,5.48,west_right_0,0.0,10101.0,8.4,4.58,1.91,1,1.0,1,0
0.02925327174749807,2,69.14,1.6,type3,14.62,east_left_0,0.0,-1.0,-1.0,-1.0,0.34,1,1.0,1,0
0.02925327174749807,3,80.0,1.6,type3,12.72,east_left_0,0.0,2.0,14.62,5.86,-2.0,1,1.0,1,0
0.02925327174749807,4,-1.6,86.95,type2,11.17,north_down_0,0.0,-1.0,-1.0,-1.0,1.04,1,1.0,1,0
0.02925327174749807,5,-1.6,94.9,type4,0.0,north_down_0,0.0,4.0,11.17,2.95,0.0,1,1.0,1,0
0.02925327174749807,10101,-82.86,-1.6,obstacle,8.4,west_right_0,0.0,-1.0,-1.0,-1.0,1.57,1,1.0,1,0
0.030023094688221705,0,-91.87,-1.6,type1,5.69,west_right_0,0.0,10101.0,8.61,4.88,2.06,1,1.0,1,0
0.030023094688221705,2,67.69,1.6,type3,14.48,east_left_0,0.0,-1.0,-1.0,-1.0,-1.47,1,1.0,1,0
0.030023094688221705,3,78.74,1.6,type3,12.61,east_left_0,0.0,2.0,14.48,6.05,-1.16,1,1.0,1,0
0.030023094688221705,4,-1.6,85.82,type2,11.32,north_down_0,0.0,-1.0,-1.0,-1.0,1.45,1,1.0,1,0
0.030023094688221705,5,-1.6,94.78,type4,1.18,north_down_0,0.0,4.0,11.32,3.96,11.82,1,1.0,1,0
0.030023094688221705,10101,-82.0,-1.6,obstacle,8.61,west_right_0,0.0,-1.0,-1.0,-1.0,2.09,1,1.0,1,0
0.03079291762894534,0,-91.28,-1.6,type1,5.95,west_right_0,0.0,10101.0,8.76,5.16,2.64,1,1.0,1,0
0.03079291762894534,2,66.24,1.6,type3,14.55,east_left_0,0.0,-1.0,-1.0,-1.0,0.7,1,1.0,1,0
0.03079291762894534,3,77.49,1.6,type3,12.57,east_left_0,0.0,2.0,14.55,6.25,-0.33,1,1.0,1,0
0.03079291762894534,4,-1.6,84.72,type2,10.99,north_down_0,0.0,-1.0,-1.0,-1.0,-3.21,1,1.0,1,0
0.03079291762894534,5,-1.6,94.57,type4,2.15,north_down_0,0.0,4.0,10.99,4.85,9.66,1,1.0,1,0
0.03079291762894534,10101,-81.12,-1.6,obstacle,8.76,west_right_0,0.0,-1.0,-1.0,-1.0,1.55,1,1.0,1,0
0.03156274056966897,0,-90.65,-1.6,type1,6.3,west_right_0,0.0,10101.0,9.02,5.43,3.43,1,1.0,1,0
0.03156274056966897,2,64.75,1.6,type3,14.86,east_left_0,0.0,-1.0,-1.0,-1.0,3.15,1,1.0,1,0
0.03156274056966897,3,76.21,1.6,type3,12.74,east_left_0,0.0,2.0,14.86,6.46,1.67,1,1.0,1,0
0.03156274056966897,4,-1.6,83.61,type2,11.09,north_down_0,0.0,-1.0,-1.0,-1.0,0.94,1,1.0,1,0
0.03156274056966897,5,-1.6,94.28,type4,2.9,north_down_0,0.0,4.0,11.09,5.67,7.56,1,1.0,1,0
0.03156274056966897,10101,-80.22,-1.6,obstacle,9.02,west_right_0,0.0,-1.0,-1.0,-1.0,2.57,1,1.0,1,0
0.03233256351039261,0,-90.01,-1.6,type1,6.37,west_right_0,0.0,10101.0,9.22,5.71,0.68,1,1.0,1,0
0.03233256351039261,2,63.29,1.6,type3,14.66,east_left_0,0.0,-1.0,-1.0,-1.0,-2.0,1,1.0,1,0
0.03233256351039261,3,74.89,1.6,type3,13.27,east_left_0,0.0,2.0,14.66,6.6,5.26,1,1.0,1,0
0.03233256351039261,4,-1.6,82.49,type2,11.23,north_down_0,0.0,-1.0,-1.0,-1.0,1.46,1,1.0,1,0
0.03233256351039261,5,-1.6,93.89,type4,3.84,north_down_0,0.0,4.0,11.23,6.4,9.33,1,1.0,1,0
0.03233256351039261,10101,-79.3,-1.6,obstacle,9.22,west_right_0,0.0,-1.0,-1.0,-1.0,1.97,1,1.0,1,0
0.03310238645111624,0,-89.35,-1.6,type1,6.64,west_right_0,0.0,10101.0,9.37,5.99,2.75,1,1.0,1,0
0.03310238645111624,2,61.84,1.6,type3,14.46,east_left_0,0.0,-1.0,-1.0,-1.0,-2.0,1,1.0,1,0
0.03310238645111624,3,73.58,1.6,type3,13.07,east_left_0,0.0,2.0,14.46,6.74,-2.0,1,1.0,1,0
0.03310238645111624,4,-1.6,81.38,type2,11.07,north_down_0,0.0,-1.0,-1.0,-1.0,-1.65,1,1.0,1,0
0.03310238645111624,5,-1.6,93.43,type4,4.63,north_down_0,0.0,4.0,11.07,7.05,7.94,1,1.0,1,0
0.03310238645111624,10101,-78.36,-1.6,obstacle,9.37,west_right_0,0.0,-1.0,-1.0,-1.0,1.51,1,1.0,1,0
0.03387220939183988,0,-88.66,-1.6,type1,6.9,west_right_0,0.0,10101.0,9.65,6.26,2.63,1,1.0,1,0
0.03387220939183988,2,60.41,1.6,type3,14.26,east_left_0,0.0,-1.0,-1.0,-1.0,-2.0,1,1.0,1,0
0.03387220939183988,3,72.29,1.6,type3,12.87,east_left_0,0.0,2.0,14.26,6.88,-2.0,1,1.0,1,0
0.03387220939183988,4,-1.6,80.26,type2,11.25,north_down_0,0.0,-1.0,-1.0,-1.0,1.84,1,1.0,1,0
0.03387220939183988,5,-1.6,92.93,type4,5.02,north_down_0,0.0,4.0,11.25,7.67,3.88,1,1.0,1,0
0.03387220939183988,10101,-77.39,-1.6,obstacle,9.65,west_right_0,0.0,-1.0,-1.0,-1.0,2.83,1,1.0,1,0
0.03464203233256351,0,-87.94,-1.6,type1,7.18,west_right_0,0.0,10101.0,9.94,6.54,2.73,1,1.0,1,0
0.03464203233256351,2,59.01,1.6,type3,14.06,east_left_0,0.0,-1.0,-1.0,-1.0,-2.0,1,1.0,1,0
0.03464203233256351,3,71.01,1.6,type3,12.83,east_left_0,0.0,2.0,14.06,7.0,-0.38,1,1.0,1,0
0.03464203233256351,4,-1.6,79.12,type2,11.31,north_down_0,0.0,-1.0,-1.0,-1.0,0.56,1,1.0,1,0
0.03464203233256351,5,-1.6,92.35,type4,5.78,north_down_0,0.0,4.0,11.31,8.22,7.61,1,1.0,1,0
0.03464203233256351,10101,-76.4,-1.6,obstacle,9.94,west_right_0,0.0,-1.0,-1.0,-1.0,2.89,1,1.0,1,0
0.03541185527328714,0,-87.17,-1.6,type1,7.64,west_right_0,0.0,10101.0,9.85,6.76,4.66,1,1.0,1,0
0.03541185527328714,1,-94.9,-1.6,type5,0.0,west_right_0,0.0,0.0,7.64,2.73,0.0,1,1.0,1,0
0.03541185527328714,2,57.62,1.6,type3,13.86,east_left_0,0.0,-1.0,-1.0,-1.0,-2.0,1,1.0,1,0
0.03541185527328714,3,69.75,1.6,type3,12.65,east_left_0,0.0,2.0,13.86,7.12,-1.82,1,1.0,1,0
0.03541185527328714,4,-1.6,78.02,type2,11.04,north_down_0,0.0,-1.0,-1.0,-1.0,-2.67,1,1.0,1,0
0.03541185527328714,5,-1.6,91.73,type4,6.23,north_down_0,0.0,4.0,11.04,8.71,4.51,1,1.0,1,0
0.03541185527328714,10101,-75.42,-1.6,obstacle,9.85,west_right_0,0.0,-1.0,-1.0,-1.0,-0.86,1,1.0,1,0
0.036181678214010776,0,-86.41,-1.6,type1,7.65,west_right_0,0.0,10101.0,9.87,6.98,0.09,1,1.0,1,0
0.036181678214010776,1,-94.88,-1.6,type5,0.2,west_right_0,0.0,0.0,7.65,3.47,1.97,1,1.0,1,0
0.036181678214010776,2,56.23,1.6,type3,13.9,east_left_0,0.0,-1.0,-1.0,-1.0,0.43,1,1.0,1,0
0.036181678214010776,3,68.5,1.6,type3,12.45,east_left_0,0.0,2.0,13.9,7.27,-2.0,1,1.0,1,0
0.036181678214010776,4,-1.6,76.89,type2,11.34,north_down_0,0.0,-1.0,-1.0,-1.0,2.94,1,1.0,1,0
0.036181678214010776,5,-1.6,91.06,type4,6.63,north_down_0,0.0,4.0,11.34,9.18,3.97,1,1.0,1,0
0.036181678214010776,10101,-74.43,-1.6,obstacle,9.87,west_right_0,0.0,-1.0,-1.0,-1.0,0.13,1,1.0,1,0
0.03695150115473441,0,-85.66,-1.6,type1,7.47,west_right_0,0.0,10101.0,9.98,7.23,-1.83,1,1.0,1,0
0.03695150115473441,1,-94.84,-1.6,type5,0.39,west_right_0,0.0,0.0,7.47,4.18,1.92,1,1.0,1,0
0.03695150115473441,2,54.86,1.6,type3,13.7,east_left_0,0.0,-1.0,-1.0,-1.0,-2.0,1,1.0,1,0
0.03695150115473441,3,67.28,1.6,type3,12.25,east_left_0,0.0,2.0,13.7,7.42,-2.0,1,1.0,1,0
0.03695150115473441,4,-1.6,75.77,type2,11.16,north_down_0,0.0,-1.0,-1.0,-1.0,-1.79,1,1.0,1,0
0.03695150115473441,5,-1.6,90.36,type4,7.04,north_down_0,0.0,4.0,11.16,9.59,4.15,1,1.0,1,0
0.03695150115473441,10101,-73.43,-1.6,obstacle,9.98,west_right_0,0.0,-1.0,-1.0,-1.0,1.14,1,1.0,1,0
0.037721324095458045,0,-84.89,-1.6,type1,7.72,west_right_0,0.0,10101.0,9.9,7.45,2.57,1,1.0,1,0
0.037721324095458045,1,-94.78,-1.6,type5,0.59,west_right_0,0.0,0.0,7.72,4.89,1.98,1,1.0,1,0
0.037721324095458045,2,53.5,1.6,type3,13.6,east_left_0,0.0,-1.0,-1.0,-1.0,-1.03,1,1.0,1,0
0.037721324095458045,3,66.07,1.6,type3,12.07,east_left_0,0.0,2.0,13.6,7.57,-1.72,1,1.0,1,0
0.037721324095458045,4,-1.6,74.64,type2,11.35,north_down_0,0.0,-1.0,-1.0,-1.0,1.9,1,1.0,1,0
0.037721324095458045,5,-1.6,89.64,type4,7.21,north_down_0,0.0,4.0,11.35,10.0,1.67,1,1.0,1,0
0.037721324095458045,10101,-72.44,-1.6,obstacle,9.9,west_right_0,0.0,-1.0,-1.0,-1.0,-0.85,1,1.0,1,0
0.03849114703618168,0,-84.09,-1.6,type1,7.95,west_right_0,0.0,10101.0,9.66,7.62,2.24,1,1.0,1,0
0.03849114703618168,1,-94.71,-1.6,type5,0.76,west_right_0,0.0,0.0,7.95,5.61,1.78,1,1.0,1,0
0.03849114703618168,2,52.16,1.6,type3,13.4,east_left_0,0.0,-1.0,-1.0,-1.0,-2.0,1,1.0,1,0
0.03849114703618168,3,64.82,1.6,type3,12.45,east_left_0,0.0,2.0,13.4,7.66,3.8,1,1.0,1,0
0.03849114703618168,4,-1.6,73.49,type2,11.46,north_down_0,0.0,-1.0,-1.0,-1.0,1.11,1,1.0,1,0
0.03849114703618168,5,-1.6,88.85,type4,7.9,north_down_0,0.0,4.0,11.46,10.36,6.89,1,1.0,1,0
0.03849114703618168,10101,-71.48,-1.6,obstacle,9.66,west_right_0,0.0,-1.0,-1.0,-1.0,-2.4,1,1.0,1,0
0.039260969976905306,0,-83.33,-1.6,type1,7.68,west_right_0,0.0,10101.0,9.31,7.78,-2.71,1,1.0,1,0
0.039260969976905306,1,-94.61,-1.6,type5,0.92,west_right_0,0.0,0.0,7.68,6.29,1.58,1,1.0,1,0
0.039260969976905306,2,50.84,1.6,type3,13.2,east_left_0,0.0,-1.0,-1.0,-1.0,-2.0,1,1.0,1,0
0.039260969976905306,3,63.6,1.6,type3,12.25,east_left_0,0.0,2.0,13.2,7.76,-2.0,1,1.0,1,0
0.039260969976905306,4,-1.6,72.34,type2,11.48,north_down_0,0.0,-1.0,-1.0,-1.0,0.25,1,1.0,1,0
0.039260969976905306,5,-1.6,88.05,type4,8.03,north_down_0,0.0,4.0,11.48,10.7,1.26,1,1.0,1,0
0.039260969976905306,10101,-70.54,-1.6,obstacle,9.31,west_right_0,0.0,-1.0,-1.0,-1.0,-3.44,1,1.0,1,0
0.04003079291762895,0,-82.57,-1.6,type1,7.55,west_right_0,0.0,10101.0,8.91,7.92,-1.26,1,1.0,1,0
0.04003079291762895,1,-94.51,-1.6,type5,1.08,west_right_0,0.0,0.0,7.55,6.93,1.59,1,1.0,1,0
0.04003079291762895,2,49.54,1.6,type3,13.0,east_left_0,0.0,-1.0,-1.0,-1.0,-2.0,1,1.0,1,0
0.04003079291762895,3,62.39,1.6,type3,12.05,east_left_0,0.0,2.0,13.0,7.85,-2.0,1,1.0,1,0
0.04003079291762895,4,-1.6,71.23,type2,11.17,north_down_0,0.0,-1.0,-1.0,-1.0,-3.17,1,1.0,1,0
0.04003079291762895,5,-1.6,87.2,type4,8.42,north_down_0,0.0,4.0,11.17,10.98,3.97,1,1.0,1,0
0.04003079291762895,10101,-69.65,-1.6,obstacle,8.91,west_right_0,0.0,-1.0,-1.0,-1.0,-4.0,1,1.0,1,0
0.040800615858352575,0,-81.85,-1.6,type1,7.2,west_right_0,0.0,10101.0,8.51,8.05,-3.5,1,1.0,1,0
0.040800615858352575,1,-94.38,-1.6,type5,1.26,west_right_0,0.0,0.0,7.2,7.53,1.79,1,1.0,1,0
0.040800615858352575,2,48.26,1.6,type3,12.8,east_left_0,0.0,-1.0,-1.0,-1.0,-2.0,1,1.0,1,0
0.040800615858352575,3,61.21,1.6,type3,11.85,east_left_0,0.0,2.0,12.8,7.95,-2.0,1,1.0,1,0
0.040800615858352575,4,-1.6,70.08,type2,11.48,north_down_0,0.0,-1.0,-1.0,-1.0,3.15,1,1.0,1,0
0.040800615858352575,5,-1.6,86.32,type4,8.83,north_down_0,0.0,4.0,11.48,11.24,4.04,1,1.0,1,0
0.040800615858352575,10101,-68.8,-1.6,obstacle,8.51,west_right_0,0.0,-1.0,-1.0,-1.0,-4.0,1,1.0,1,0
0.041570438799076216,0,-81.17,-1.6,type1,6.85,west_right_0,0.0,10101.0,8.11,8.18,-3.5,1,1.0,1,0
0.041570438799076216,1,-94.24,-1.6,type5,1.4,west_right_0,0.0,0.0,6.85,8.07,1.42,1,1.0,1,0
0.041570438799076216,2,46.99,1.6,type3,12.67,east_left_0,0.0,-1.0,-1.0,-1.0,-1.35,1,1.0,1,0
0.041570438799076216,3,60.04,1.6,type3,11.65,east_left_0,0.0,2.0,12.67,8.05,-2.0,1,1.0,1,0
0.041570438799076216,4,-1.6,68.98,type2,11.01,north_down_0,0.0,-1.0,-1.0,-1.0,-4.66,1,1.0,1,0
0.041570438799076216,5,-1.6,85.44,type4,8.78,north_down_0,0.0,4.0,11.01,11.47,-0.45,1,1.0,1,0
0.041570438799076216,10101,-67.99,-1.6,obstacle,8.11,west_right_0,0.0,-1.0,-1.0,-1.0,-4.0,1,1.0,1,0
0.042340261739799843,0,-80.5,-1.6,type1,6.65,west_right_0,0.0,10101.0,7.71,8.28,-2.04,1,1.0,1,0
0.042340261739799843,1,-94.08,-1.6,type5,1.58,west_right_0,0.0,0.0,6.65,8.58,1.73,1,1.0,1,0
0.042340261739799843,2,45.75,1.6,type3,12.47,east_left_0,0.0,-1.0,-1.0,-1.0,-2.0,1,1.0,1,0
0.042340261739799843,3,58.9,1.6,type3,11.45,east_left_0,0.0,2.0,12.47,8.15,-2.0,1,1.0,1,0
0.042340261739799843,4,-1.6,67.86,type2,11.2,north_down_0,0.0,-1.0,-1.0,-1.0,1.87,1,1.0,1,0
0.042340261739799843,5,-1.6,84.52,type4,9.2,north_down_0,0.0,4.0,11.2,11.67,4.18,1,1.0,1,0
0.042340261739799843,10101,-67.22,-1.6,obstacle,7.71,west_right_0,0.0,-1.0,-1.0,-1.0,-4.0,1,1.0,1,0
0.04311008468052348,0,-79.85,-1.6,type1,6.53,west_right_0,0.0,10101.0,7.31,8.36,-1.2,1,1.0,1,0
0.04311008468052348,1,-93.91,-1.6,type5,1.72,west_right_0,0.0,0.0,6.53,9.06,1.47,1,1.0,1,0
0.04311008468052348,2,44.52,1.6,type3,12.27,east_left_0,0.0,-1.0,-1.0,-1.0,-2.0,1,1.0,1,0
0.04311008468052348,3,57.77,1.6,type3,11.25,east_left_0,0.0,2.0,12.27,8.25,-2.0,1,1.0,1,0
0.04311008468052348,4,-1.6,66.75,type2,11.07,north_down_0,0.0,-1.0,-1.0,-1.0,-1.34,1,1.0,1,0
0.04311008468052348,5,-1.6,83.59,type4,9.31,north_down_0,0.0,4.0,11.07,11.84,1.12,1,1.0,1,0
0.04311008468052348,10101,-66.49,-1.6,obstacle,7.31,west_right_0,0.0,-1.0,-1.0,-1.0,-4.0,1,1.0,1,0
0.04387990762124711,0,-79.22,-1.6,type1,6.33,west_right_0,0.0,10101.0,6.93,8.42,-2.02,1,1.0,1,0
0.04387990762124711,1,-93.72,-1.6,type5,1.86,west_right_0,0.0,0.0,6.33,9.51,1.33,1,1.0,1,0
