Time,VehicleId,Pos_x,Pos_y,Speed,Lane,Acceleration,LeaderID,LeaderSpeed,LeaderGap,Deceleration,RelativeSpeed,TTC,SafeDistance,hard_brake,danger_accel_toward_leader,leader_stopped,no_reaction_to_stopped_leader,SafeDangerZone,speed_squared,speed_normalized,ttc_risk_critical,ttc_risk_warning,ttc_risk_safe,ttc_inverse,gap_ratio,gap_deficit,gap_deficit_ratio,unsafe_following_severe,unsafe_following_moderate,closing_rate,separating_rate,danger_flag_count,combined_risk_score,speed_x_gap
0.017379679144385027,10101,-91.63,-1.6,6.02,21,1.96,-1,-1.0,-1.0,0.0,7.02,999.0,1.806,False,False,False,False,0,36.240399999999994,0.04630769230769231,0,0,1,0.0010009909810712605,-0.5506607929515418,2.806,1.5451541850220265,1,0,1,0,0,0.0,-3.3149779735682814
0.018048128342245992,2,85.26,1.6,14.36,14,-1.94,-1,-1.0,-1.0,1.94,15.36,999.0,4.308,False,False,False,False,0,206.2096,0.11046153846153846,0,0,1,0.0010009909810712605,-0.23158869847151461,5.308,1.2292728114867995,1,0,1,0,0,0.0,-3.3256137100509497
0.018048128342245992,10101,-91.01,-1.6,6.18,21,1.61,-1,-1.0,-1.0,0.0,7.18,999.0,1.854,False,False,False,False,0,38.1924,0.047538461538461536,0,0,1,0.0010009909810712605,-0.5364806866952789,2.854,1.5311158798283262,1,0,1,0,0,0.0,-3.3154506437768236
0.01871657754010695,2,83.78,1.6,14.78,14,4.18,-1,-1.0,-1.0,0.0,15.78,999.0,4.434,False,False,False,False,0,218.4484,0.11369230769230769,0,0,1,0.0010009909810712605,-0.22502250225022502,5.434,1.2227722772277227,1,0,1,0,0,0.0,-3.3258325832583258
0.01871657754010695,10101,-90.38,-1.6,6.35,21,1.67,-1,-1.0,-1.0,0.0,7.35,999.0,1.905,False,False,False,False,0,40.3225,0.048846153846153845,0,0,1,0.0010009909810712605,-0.5221932114882506,2.9050000000000002,1.5169712793733683,1,0,1,0,0,0.0,-3.315926892950391
0.019385026737967916,2,82.32,1.6,14.58,14,-2.0,-1,-1.0,-1.0,2.0,15.58,999.0,4.374,False,False,False,False,0,212.5764,0.11215384615384616,0,0,1,0.0010009909810712605,-0.22810218978102192,5.374,1.2258211678832118,1,0,1,0,0,0.0,-3.3257299270072997
0.019385026737967916,10101,-89.72,-1.6,6.58,21,2.31,-1,-1.0,-1.0,0.0,7.58,999.0,1.974,False,False,False,False,0,43.2964,0.05061538461538462,0,0,1,0.0010009909810712605,-0.5040322580645161,2.974,1.498991935483871,1,0,1,0,0,0.0,-3.316532258064516
0.020053475935828877,2,80.85,1.6,14.71,14,1.29,-1,-1.0,-1.0,0.0,15.71,999.0,4.413,False,False,False,False,0,216.38410000000002,0.11315384615384616,0,0,1,0.0010009909810712605,-0.22609088853719195,5.413,1.2238299796518202,1,0,1,0,0,0.0,-3.3257969703820938
0.020053475935828877,4,-1.6,94.9,0.0,16,0.0,-1,-1.0,-1.0,0.0,1.0,999.0,0.0,False,False,False,False,0,0.0,0.0,0,0,1,0.0010009909810712605,-100.0,1.0,100.0,1,0,0,0,0,0.0,-0.0
0.020053475935828877,10101,-89.04,-1.6,6.83,21,2.49,-1,-1.0,-1.0,0.0,7.83,999.0,2.0490000000000004,False,False,False,False,0,46.6489,0.05253846153846154,0,0,1,0.0010009909810712605,-0.4856726566294317,3.0490000000000004,1.4808159300631376,1,0,1,0,0,0.0,-3.3171442447790187
0.020721925133689843,2,79.4,1.6,14.51,14,-2.0,-1,-1.0,-1.0,2.0,15.51,999.0,4.353,False,False,False,False,0,210.5401,0.11161538461538462,0,0,1,0.0010009909810712605,-0.2292000916800367,5.353,1.2269080907632364,1,0,1,0,0,0.0,-3.3256933302773324
0.020721925133689843,4,-1.6,94.51,3.94,16,39.39,-1,-1.0,-1.0,0.0,4.94,999.0,1.182,False,False,False,False,0,15.5236,0.030307692307692306,0,0,1,0.0010009909810712605,-0.8389261744966443,2.182,1.830536912751678,1,0,0,0,0,0.0,-3.3053691275167787
0.020721925133689843,10101,-88.34,-1.6,7.03,21,2.04,-1,-1.0,-1.0,0.0,8.030000000000001,999.0,2.109,False,False,False,False,0,49.4209,0.05407692307692308,0,0,1,0.0010009909810712605,-0.47192071731949037,3.109,1.4672015101462956,1,0,1,0,0,0.0,-3.3176026427560172
0.021390374331550804,2,77.94,1.6,14.63,14,1.27,-1,-1.0,-1.0,0.0,15.63,999.0,4.389,False,False,False,False,0,214.03690000000003,0.11253846153846155,0,0,1,0.0010009909810712605,-0.22732439190725165,5.389,1.2250511479881792,1,0,1,0,0,0.0,-3.325755853603092
0.021390374331550804,4,-1.6,93.73,7.76,16,38.21,-1,-1.0,-1.0,0.0,8.76,999.0,2.3280000000000003,False,False,False,False,0,60.2176,0.05969230769230769,0,0,1,0.0010009909810712605,-0.42771599657827203,3.3280000000000003,1.4234388366124895,1,0,1,0,0,0.0,-3.319076133447391
0.021390374331550804,10101,-87.61,-1.6,7.22,21,1.89,-1,-1.0,-1.0,0.0,8.219999999999999,999.0,2.166,False,False,False,False,0,52.1284,0.05553846153846154,0,0,1,0.0010009909810712605,-0.45955882352941185,3.166,1.4549632352941178,1,0,1,0,0,0.0,-3.3180147058823533
0.022058823529411763,0,-94.9,-1.6,0.0,21,0.0,10101,7.42,3.03,0.0,-7.42,999.0,0.0,False,False,False,False,1,0.0,0.0,0,0,1,0.0010009909810712605,303.0,-3.03,-303.0,0,0,0,1,0,0.0,0.0
0.022058823529411763,2,76.5,1.6,14.43,14,-2.0,-1,-1.0,-1.0,2.0,15.43,999.0,4.329000000000001,False,False,False,False,0,208.2249,0.111,0,0,1,0.0010009909810712605,-0.23046784973496195,5.329000000000001,1.2281631712376124,1,0,1,0,0,0.0,-3.325651071675501
0.022058823529411763,4,-1.6,92.58,11.54,16,37.79,-1,-1.0,-1.0,0.0,12.54,999.0,3.462,False,False,False,False,0,133.17159999999998,0.08876923076923077,0,0,1,0.0010009909810712605,-0.28801843317972353,4.462,1.2851382488479262,1,0,1,0,0,0.0,-3.3237327188940093
0.022058823529411763,10101,-86.87,-1.6,7.42,21,2.04,-1,-1.0,-1.0,0.0,8.42,999.0,2.226,False,False,False,False,0,55.0564,0.057076923076923074,0,0,1,0.0010009909810712605,-0.44722719141323797,3.226,1.4427549194991056,1,0,1,0,0,0.0,-3.3184257602862255
0.022727272727272728,0,-94.47,-1.6,4.33,21,43.31,10101,7.6,3.36,0.0,-3.27,999.0,1.299,False,False,False,False,0,18.7489,0.03330769230769231,0,0,1,0.0010009909810712605,2.5668449197860963,-2.061,-1.5744843391902215,0,0,0,0,0,0.0,11.114438502673798
0.022727272727272728,2,75.04,1.6,14.57,14,1.37,-1,-1.0,-1.0,0.0,15.57,999.0,4.371,False,False,False,False,0,212.28490000000002,0.11207692307692307,0,0,1,0.0010009909810712605,-0.2282583884957772,5.371,1.2259758046108196,1,0,1,0,0,0.0,-3.325724720383474
0.022727272727272728,4,-1.6,91.44,11.36,16,-1.83,-1,-1.0,-1.0,1.83,12.36,999.0,3.4079999999999995,False,False,False,False,0,129.0496,0.08738461538461538,0,0,1,0.0010009909810712605,-0.2925687536571095,4.4079999999999995,1.2896430661205385,1,0,1,0,0,0.0,-3.3235810415447635
0.022727272727272728,10101,-86.11,-1.6,7.6,21,1.79,-1,-1.0,-1.0,0.0,8.6,999.0,2.28,False,False,False,False,0,57.76,0.05846153846153846,0,0,1,0.0010009909810712605,-0.43668122270742366,3.28,1.4323144104803496,1,0,1,0,0,0.0,-3.31877729257642
0.02339572192513369,0,-94.0,-1.6,4.68,21,3.5,10101,7.83,3.67,0.0,-3.1500000000000004,999.0,1.404,False,False,False,False,0,21.902399999999997,0.036,0,0,1,0.0010009909810712605,2.5954738330975955,-2.266,-1.6025459688826027,0,0,0,0,0,0.0,12.146817538896746
0.02339572192513369,2,73.54,1.6,14.99,14,4.17,-1,-1.0,-1.0,0.0,15.99,999.0,4.497,False,False,False,False,0,224.70010000000002,0.1153076923076923,0,0,1,0.0010009909810712605,-0.22187708009762594,5.497,1.2196583092966498,1,0,1,0,0,0.0,-3.325937430663413
0.02339572192513369,4,-1.6,90.32,11.25,16,-1.06,-1,-1.0,-1.0,1.06,12.25,999.0,3.375,False,False,False,False,0,126.5625,0.08653846153846154,0,0,1,0.0010009909810712605,-0.29542097488921715,4.375,1.292466765140325,1,0,1,0,0,0.0,-3.323485967503693
0.02339572192513369,10101,-85.33,-1.6,7.83,21,2.25,-1,-1.0,-1.0,0.0,8.83,999.0,2.349,False,False,False,False,0,61.3089,0.060230769230769234,0,0,1,0.0010009909810712605,-0.42390843577787196,3.349,1.4196693514200933,1,0,1,0,0,0.0,-3.3192030521407374
0.024064171122994655,0,-93.52,-1.6,4.8,21,1.23,10101,8.07,4.0,0.0,-3.2700000000000005,999.0,1.44,False,False,False,False,1,23.04,0.03692307692307692,0,0,1,0.0010009909810712605,2.7586206896551726,-2.56,-1.7655172413793105,0,0,0,0,0,0.0,13.241379310344827
0.024064171122994655,2,72.06,1.6,14.79,14,-2.0,-1,-1.0,-1.0,2.0,15.79,999.0,4.436999999999999,False,False,False,False,0,218.74409999999997,0.11376923076923076,0,0,1,0.0010009909810712605,-0.224870699347875,5.436999999999999,1.2226219923543964,1,0,1,0,0,0.0,-3.3258376433550714
0.024064171122994655,4,-1.6,89.17,11.41,16,1.61,-1,-1.0,-1.0,0.0,12.41,999.0,3.423,False,False,False,False,0,130.1881,0.08776923076923077,0,0,1,0.0010009909810712605,-0.2912904165452957,4.423,1.2883775123798429,1,0,1,0,0,0.0,-3.3236236527818237
0.024064171122994655,10101,-84.52,-1.6,8.07,21,2.45,-1,-1.0,-1.0,0.0,9.07,999.0,2.4210000000000003,False,False,False,False,0,65.12490000000001,0.06207692307692308,0,0,1,0.0010009909810712605,-0.41135335252982314,3.4210000000000003,1.407239819004525,1,0,1,0,0,0.0,-3.3196215549156727
0.024732620320855617,2,70.6,1.6,14.59,14,-2.0,-1,-1.0,-1.0,2.0,15.59,999.0,4.377000000000001,False,False,False,False,0,212.8681,0.11223076923076923,0,0,1,0.0010009909810712605,-0.2279462046956918,5.377000000000001,1.2256667426487349,1,0,1,0,0,0.0,-3.325735126510143
0.024732620320855617,4,-1.6,88.07,11.07,16,-3.44,-1,-1.0,-1.0,3.44,12.07,999.0,3.321,False,False,False,False,0,122.54490000000001,0.08515384615384615,0,0,1,0.0010009909810712605,-0.30021014710297206,4.321,1.2972080456319424,1,0,1,0,0,0.0,-3.323326328429901
0.024732620320855617,10101,-83.7,-1.6,8.24,21,1.7,-1,-1.0,-1.0,0.0,9.24,999.0,2.4720000000000004,False,False,False,False,0,67.8976,0.06338461538461539,0,0,1,0.0010009909810712605,-0.40290088638195,3.4720000000000004,1.3988718775181306,1,0,1,0,0,0.0,-3.319903303787268
0.02540106951871658,2,69.14,1.6,14.62,14,0.34,-1,-1.0,-1.0,0.0,15.62,999.0,4.386,False,False,False,False,0,213.74439999999998,0.11246153846153846,0,0,1,0.0010009909810712605,-0.22747952684258418,5.386,1.2252047315741583,1,0,1,0,0,0.0,-3.3257506824385805
0.02540106951871658,4,-1.6,86.95,11.17,16,1.04,-1,-1.0,-1.0,0.0,12.17,999.0,3.351,False,False,False,False,0,124.7689,0.08592307692307692,0,0,1,0.0010009909810712605,-0.2975304968759298,4.351,1.2945551919071705,1,0,1,0,0,0.0,-3.323415650104136
0.02540106951871658,10101,-82.86,-1.6,8.4,21,1.57,-1,-1.0,-1.0,0.0,9.4,999.0,2.5200000000000005,False,False,False,False,0,70.56,0.06461538461538462,0,0,1,0.0010009909810712605,-0.39525691699604737,3.5200000000000005,1.391304347826087,1,0,1,0,0,0.0,-3.320158102766798
0.02606951871657754,2,67.69,1.6,14.48,14,-1.47,-1,-1.0,-1.0,1.47,15.48,999.0,4.343999999999999,False,False,False,False,0,209.6704,0.11138461538461539,0,0,1,0.0010009909810712605,-0.22967386311437762,5.343999999999999,1.2273771244832339,1,0,1,0,0,0.0,-3.3256775378961883
0.02606951871657754,4,-1.6,85.82,11.32,16,1.45,-1,-1.0,-1.0,0.0,12.32,999.0,3.3960000000000004,False,False,False,False,0,128.1424,0.08707692307692308,0,0,1,0.0010009909810712605,-0.2935995302407516,4.396000000000001,1.2906635349383442,1,0,1,0,0,0.0,-3.323546682325308
0.02606951871657754,10101,-82.0,-1.6,8.61,21,2.09,-1,-1.0,-1.0,0.0,9.61,999.0,2.583,False,False,False,False,0,74.1321,0.06623076923076923,0,0,1,0.0010009909810712605,-0.3856536829926726,3.583,1.3817971461627458,1,0,1,0,0,0.0,-3.320478210566911
0.026737967914438502,2,66.24,1.6,14.55,14,0.7,-1,-1.0,-1.0,0.0,15.55,999.0,4.365,False,False,False,False,0,211.70250000000001,0.11192307692307693,0,0,1,0.0010009909810712605,-0.22857142857142856,5.365,1.2262857142857144,1,0,1,0,0,0.0,-3.3257142857142856
0.026737967914438502,4,-1.6,84.72,10.99,16,-3.21,-1,-1.0,-1.0,3.21,11.99,999.0,3.297,False,False,False,False,0,120.7801,0.08453846153846153,0,0,1,0.0010009909810712605,-0.3023888720895071,4.297000000000001,1.2993649833686123,1,0,1,0,0,0.0,-3.323253704263683
0.026737967914438502,10101,-81.12,-1.6,8.76,21,1.55,-1,-1.0,-1.0,0.0,9.76,999.0,2.628,False,False,False,False,0,76.7376,0.06738461538461538,0,0,1,0.0010009909810712605,-0.37907505686125853,3.628,1.375284306292646,1,0,1,0,0,0.0,-3.3206974981046247
0.027406417112299464,2,64.75,1.6,14.86,14,3.15,-1,-1.0,-1.0,0.0,15.86,999.0,4.458,False,False,False,False,0,220.81959999999998,0.1143076923076923,0,0,1,0.0010009909810712605,-0.22381378692927484,5.458,1.221575649059982,1,0,1,0,0,0.0,-3.325872873769024
0.027406417112299464,4,-1.6,83.61,11.09,16,0.94,-1,-1.0,-1.0,0.0,12.09,999.0,3.327,False,False,False,False,0,122.9881,0.0853076923076923,0,0,1,0.0010009909810712605,-0.2996703626011388,4.327,1.2966736589751275,1,0,1,0,0,0.0,-3.323344321246629
0.027406417112299464,10101,-80.22,-1.6,9.02,21,2.57,-1,-1.0,-1.0,0.0,10.02,999.0,2.7059999999999995,False,False,False,False,0,81.3604,0.06938461538461538,0,0,1,0.0010009909810712605,-0.3681885125184095,3.7059999999999995,1.3645066273932256,1,0,1,0,0,0.0,-3.3210603829160537
0.02807486631016043,2,63.29,1.6,14.66,14,-2.0,-1,-1.0,-1.0,2.0,15.66,999.0,4.398,False,False,False,False,0,214.9156,0.11276923076923077,0,0,1,0.0010009909810712605,-0.2268602540834846,5.398,1.2245916515426498,1,0,1,0,0,0.0,-3.3257713248638843
0.02807486631016043,4,-1.6,82.49,11.23,16,1.46,-1,-1.0,-1.0,0.0,12.23,999.0,3.369,False,False,False,False,0,126.11290000000001,0.08638461538461539,0,0,1,0.0010009909810712605,-0.2959455460195324,4.369,1.292986090559337,1,0,1,0,0,0.0,-3.323468481799349
0.02807486631016043,10101,-79.3,-1.6,9.22,21,1.97,-1,-1.0,-1.0,0.0,10.22,999.0,2.766,False,False,False,False,0,85.00840000000001,0.07092307692307692,0,0,1,0.0010009909810712605,-0.3602305475504323,3.766,1.356628242074928,1,0,1,0,0,0.0,-3.3213256484149865
0.02874331550802139,2,61.84,1.6,14.46,14,-2.0,-1,-1.0,-1.0,2.0,15.46,999.0,4.338000000000001,False,False,False,False,0,209.09160000000003,0.11123076923076924,0,0,1,0.0010009909810712605,-0.22999080036798525,5.338000000000001,1.2276908923643055,1,0,1,0,0,0.0,-3.325666973321067
0.02874331550802139,4,-1.6,81.38,11.07,16,-1.65,-1,-1.0,-1.0,1.65,12.07,999.0,3.321,False,False,False,False,0,122.54490000000001,0.08515384615384615,0,0,1,0.0010009909810712605,-0.30021014710297206,4.321,1.2972080456319424,1,0,1,0,0,0.0,-3.323326328429901
0.02874331550802139,10101,-78.36,-1.6,9.37,21,1.51,-1,-1.0,-1.0,0.0,10.37,999.0,2.811,False,False,False,False,0,87.79689999999998,0.07207692307692307,0,0,1,0.0010009909810712605,-0.3544842254519674,3.811,1.3509393831974479,1,0,1,0,0,0.0,-3.3215171924849343
0.029411764705882356,2,60.41,1.6,14.26,14,-2.0,-1,-1.0,-1.0,2.0,15.26,999.0,4.278,False,False,False,False,0,203.3476,0.10969230769230769,0,0,1,0.0010009909810712605,-0.23320895522388063,5.278,1.2308768656716418,1,0,1,0,0,0.0,-3.3255597014925375
0.029411764705882356,4,-1.6,80.26,11.25,16,1.84,-1,-1.0,-1.0,0.0,12.25,999.0,3.375,False,False,False,False,0,126.5625,0.08653846153846154,0,0,1,0.0010009909810712605,-0.29542097488921715,4.375,1.292466765140325,1,0,1,0,0,0.0,-3.323485967503693
0.029411764705882356,10101,-77.39,-1.6,9.65,21,2.83,-1,-1.0,-1.0,0.0,10.65,999.0,2.8950000000000005,False,False,False,False,0,93.1225,0.07423076923076924,0,0,1,0.0010009909810712605,-0.3442340791738382,3.8950000000000005,1.3407917383821,1,0,1,0,0,0.0,-3.3218588640275386
0.030080213903743318,2,59.01,1.6,14.06,14,-2.0,-1,-1.0,-1.0,2.0,15.06,999.0,4.218,False,False,False,False,0,197.6836,0.10815384615384616,0,0,1,0.0010009909810712605,-0.23651844843897826,5.218,1.2341532639545885,1,0,1,0,0,0.0,-3.3254493850520346
